reading_score,math_score,knowledge_score,p2income,incomecat
30.62,25.31,18.695,150000,3
57.58,35.02,30.654,150000,3
62.46,37.85,32.797,150000,3
37.39,31.07,30.875,50000,2
32.03,29.54,19.921,35000,1
23.86,20.22,22.993,20000,1
36.9,33.85,22.925,35000,1
30.81,25.89,34.156,34000,1
31.08,24,24.098,45000,2
37.98,31.55,31.398,67000,2
25.24,15.12,15.784,5000,1
38.08,29.51,23.302,38000,1
33.84,31.91,20.857,35000,1
39.2,27.63,26.554,40000,2
34.15,31.59,30.327,19000,1
31.53,22.43,16.822,30000,1
34.84,27.97,21.833,53000,2
37.71,25.37,28.727,70000,3
39.87,38.31,36.371,50000,2
34.63,30.28,25.507,70000,3
39.35,37.19,35.666,100000,3
88.5,44.05,30.313,100000,3
34.74,24.72,23.617,47000,2
28.39,16.78,15.861,40000,2
43.93,37.59,36.462,150000,3
32,29.31,26.514,75000,3
28.32,25.34,29.566,20000,1
32.77,29.39,31.36,60000,2
31.75,27.29,24.066,80000,3
25.2,25.41,20.799,70000,3
31.82,19.59,15.377,50000,2
36.31,34.69,25.211,90000,3
49.08,44.34,31.727,28000,1
25.55,31.26,23.531,148000,3
35.74,21.78,26.88,26000,1
77.9,32.23,22.921,150000,3
34.9,37.36,29.3,90000,3
28.25,23.52,14.302,65000,2
32.99,26.18,19.691,30000,1
45.16,47.75,46.12,55000,2
40.36,42.89,36.285,65,1
25.75,21.57,20.683,14000,1
43.58,48.2,19.608,30000,1
27.31,17.2,25.124,23000,1
27.42,18.02,11.624,22000,1
35.67,22.07,26.239,35000,1
49.31,47.21,32.371,31000,1
27.94,21.99,14.625,12000,1
38.61,24.44,35.313,40000,2
27.89,31.01,36.416,751,1
31.19,21.76,22.755,6000,1
22.37,12.7,11.062,36000,1
24,16.49,16.989,35000,1
34.83,26.29,22.711,23000,1
41.37,39.87,16.861,19000,1
37.6,27.35,21.767,57000,2
28.34,17.02,24.099,23000,1
32.36,22.55,9.257,6000,1
36.44,30.54,27.179,70000,3
31.2,18.22,30.13,21000,1
38.6,23.35,25.406,30000,1
26.74,12.93,8.829,17000,1
35.71,26.62,21.721,9500,1
35.52,24.08,12.134,25600,1
34.1,33.9,23.419,30000,1
39.53,28.91,24.641,42000,2
39.62,23.09,16.576,5000,1
33.62,19.08,10.141,22000,1
30.71,22.83,31.986,70000,3
37.11,25.45,19.936,27000,1
34.26,27.63,29.726,45000,2
22.87,17.72,9.871,26000,1
37.12,24.51,27.678,23000,1
24.85,12.76,20.486,32000,1
33.74,19.85,23.012,50000,2
33.31,28.35,31.765,35000,1
30.16,20.53,23.26,18000,1
25.05,17.29,21.269,19000,1
49.59,41.98,31.321,120000,3
25.88,24.61,27.162,13000,1
34.26,27.29,19.286,15000,1
28.1,19.43,24.862,43000,2
28.18,19.73,11.169,32000,1
24.99,16.72,22.077,51000,2
25.95,18.17,15.029,8200,1
27.26,16.81,13.238,30000,1
37.79,62.48,26.469,21000,1
34.14,31.14,17.911,53000,2
29.44,23.62,25.789,18000,1
37.85,26.36,30.81,40000,2
29.52,19.99,14.723,5000,1
24.43,12.8,13.733,45000,2
31.43,24.26,23.048,25000,1
35.45,31.82,22.062,80000,3
30.51,21.17,26.728,65000,2
58,35.2,24.14,30000,1
51.15,46.17,34.364,35000,1
29.34,19.16,18.334,32000,1
30.94,23.38,21.045,8000,1
31.51,27.3,25.603,30000,1
26.03,16.98,22.577,53000,2
31.31,15.13,17.651,30000,1
28.76,24.82,25.01,20000,1
30.4,17.16,19.687,19000,1
33.61,23.08,20.572,17000,1
23.16,16.02,12.325,30000,1
32.1,23.25,21.933,46000,2
27.64,17.78,20.141,4800,1
28.86,17.69,25.247,20000,1
34.28,24.34,24.34,40000,2
30.37,22.22,29.768,27480,1
32.76,20.85,28.625,19000,1
29.93,31.98,21.012,65000,2
36.25,28.74,26.331,24000,1
24.77,15.3,11.218,18000,1
24.53,15.92,9.513,42000,2
34.65,28.01,25.777,37000,1
23.09,12.32,10.636,40000,2
25.05,20.16,18.115,4000,1
34.58,28.88,32.32,75000,3
30.71,27.33,20.092,80000,3
33.82,29.87,22.254,20000,1
46.62,34.9,33.272,35000,1
35.56,31.22,25.29,54000,2
33.99,23.26,20.291,11000,1
27.3,18.23,13.729,21000,1
26.99,18.33,14.46,23000,1
26.99,15.72,24.883,7000,1
29.89,20.9,15.941,31000,1
35.83,21.68,29.321,26000,1
32.91,19.78,21.366,3000,1
43.16,27.7,25.054,55000,2
26.22,13.48,15.253,30000,1
36.72,30.61,27.757,40000,2
37.57,28.77,23.363,26000,1
36.15,43.59,22.747,6000,1
25.69,17.64,19.283,40000,2
42.49,31.22,38.858,35000,1
24.28,18.49,17.063,11000,1
31.89,19.76,20.53,50000,2
32.98,21.95,12.209,32000,1
34.39,27.82,19.113,35000,1
27.2,19.54,25.071,40000,2
44.8,33.09,31.627,47000,2
25.72,17.98,17.351,55000,2
26.07,24.98,20.559,54000,2
44.44,33.38,20.632,80000,3
34.72,22,13.889,145000,3
36.19,22.08,21.032,45000,2
56.4,29.65,29.103,65000,2
92.97,39.89,27.997,60000,2
28.82,26.51,15.901,10000,1
28.92,32.92,24.852,78000,3
40.68,28.04,27.819,60000,2
36.99,27.99,21.53,62000,2
31.86,23.64,18.224,51000,2
32.53,23.62,25.087,70000,3
35.97,27.7,25.893,58000,2
36.85,25.95,15.672,16000,1
32.39,26.64,30.78,65000,2
33.99,29.85,13.021,55000,2
29.09,23.87,25.658,15000,1
33.79,22.96,23.029,60000,2
25.77,21.14,14.108,50000,2
55.51,39.48,34.337,50000,2
39.16,24.73,18.358,24000,1
27.66,22.44,20.347,27000,1
35.77,29.6,26.558,34000,1
30.42,23.16,31.246,98000,3
37.69,27.56,23.242,10000,1
37.69,30.54,27.331,52000,2
26.13,18.34,16.736,50000,2
38.81,36.55,24.073,33000,1
40.2,28.86,26.765,50000,2
47.04,35.23,24.488,20000,1
22.6,11.35,9.867,1500,1
33.24,24.38,9.612,12000,1
32.76,25.48,13.535,32000,1
24.5,14.63,8.669,22000,1
32.5,23.28,16.613,5000,1
29.18,15.46,9.145,36000,1
37.43,27.58,17.857,15000,1
28.3,16.29,10.18,13000,1
35.74,26.16,10.452,13000,1
24.73,18.78,12.587,8000,1
35.13,20.92,8.318,31000,1
25.22,16.59,9.885,20000,1
39.96,30.9,21.067,22000,1
40.13,23.64,18.933,28000,1
34.41,17.28,8.431,50000,2
40.33,29.43,21.23,4000,1
31.26,22.94,13.781,21000,1
31.2,23.3,10.463,7000,1
27.13,21.68,11.561,24000,1
32.62,28.12,20.902,40000,2
32.78,19.69,13.485,50000,2
32.86,20.53,23.757,150000,3
27.77,16.17,24.337,60000,2
40.37,32.2,30.529,150000,3
36.79,30.25,37.795,50000,2
31.2,26.44,17.96,100000,3
39.52,33.89,28.481,100000,3
32.8,27.26,27.985,150000,3
34.22,27.69,10.72,54000,2
31.76,25.56,18.824,80000,3
36.88,33.67,24.544,90000,3
32.31,27.73,25.237,75000,3
46.17,28.96,30.971,65000,2
39.38,32.93,23.709,120000,3
28.76,18.41,13.76,80000,3
40.89,26.39,24.58,117000,3
41.22,49.14,32.414,150000,3
25.76,18.01,13.373,10000,1
33.33,22.51,24.101,35000,1
31.75,18.29,11.703,6000,1
24.04,20.51,14.062,8000,1
22.95,12.3,9.669,12000,1
31.04,22.83,14.556,30000,1
36.91,24.82,21.764,35000,1
26.17,18.18,11.565,21000,1
24.84,13.77,11.537,11000,1
33.85,27.68,25.664,30000,1
32.71,18.14,11.761,6940,1
29.86,15.95,9.264,23000,1
25.85,13.63,8.752,11000,1
42.65,37.05,31.062,30000,1
27.38,18.62,27.593,30000,1
22.39,12.15,12.688,35000,1
28.75,23.43,16.176,60000,2
32.64,25.12,32.699,65000,2
22.64,18.12,21.529,45000,2
32.31,29.65,22.329,50000,2
40.83,26.31,21.466,48000,2
25.91,13.85,9.905,50000,2
32.85,25.69,25.11,43000,2
24.96,19.32,9.178,6000,1
25.43,14.23,20.117,40000,2
40.55,32.98,20.181,16000,1
36.82,30.43,25.615,21000,1
29.99,25.87,24.462,50000,2
35.89,22.85,20.395,30000,1
39.46,31.02,16.03,30000,1
51.86,37.3,26.782,55000,2
29.73,24.94,30.402,20000,1
38.47,22.87,16.177,16000,1
35.04,21.71,10.005,22000,1
39.91,27.73,22.359,45000,2
39.47,26.62,9.271,140000,3
38.09,27.76,28.478,80000,3
33.73,19.31,17.221,26000,1
35.65,17.42,26.066,36000,1
23.41,17.18,15.273,17000,1
32.18,22.61,24.446,15000,1
25.88,16.34,21.721,30000,1
27.96,16.05,11.504,50000,2
38.32,25.21,23.769,17000,1
41.14,24.34,15.908,26500,1
35.09,27.39,19.11,65000,2
43.51,28.59,27.782,32000,1
27.94,17.2,27.84,15700,1
29.23,17.37,16.295,20000,1
33.77,29.96,23.082,23000,1
27.42,13.24,12.11,25000,1
31.48,20.19,17.576,28000,1
31.35,20.65,15.769,70000,3
24.26,13.54,9.551,25000,1
33.09,20.24,25.225,45000,2
28.22,23.68,25.49,50000,2
24.36,13.89,10.828,34000,1
27.08,27.31,15.469,24000,1
25.75,17.71,26.702,50000,2
23.95,13.26,16.014,12000,1
29.92,23.82,20.639,60000,2
27.64,20.73,15.398,21000,1
25.54,18.86,18.552,32000,1
30.38,25.47,23.4,49000,2
34.53,22.48,33.8,44000,2
35.88,24.37,21.639,50000,2
27.09,20.91,26.795,9600,1
31.54,22.19,11.093,65000,2
24.89,12.43,13.973,18000,1
23.1,15.84,14.033,59000,2
24.76,11.14,8.734,15000,1
32.81,28.37,30.129,12000,1
32.94,27.75,21.18,17000,1
31.45,24.04,14.131,37000,1
32.53,25.43,24.099,43000,2
25.96,23.74,24.255,39000,1
27.3,26.81,22.163,37000,1
29.84,22.61,11.319,16000,1
27.31,16.98,20.291,30000,1
35.48,32.26,34.94,75000,3
32.31,25.87,15.026,48000,2
23.43,16.21,16.296,40000,2
22.84,14.9,17.621,45000,2
26.91,14.32,24.485,22000,1
30.36,18.17,21.444,30000,1
38.42,28.64,24.015,52000,2
40.36,32.69,17.931,50000,2
38.77,30.61,22.652,100000,3
36.33,22.37,19.384,55000,2
30.92,19.66,20.367,31000,1
32.59,15.65,19.714,6000,1
40.81,24.31,17.234,46000,2
25.67,15.4,20.384,15000,1
42.5,47.85,27.784,13000,1
33.01,23.34,25.719,13000,1
34.94,20.67,18.676,30000,1
23.68,17.61,19.01,29000,1
27.32,18.53,27.028,60000,2
33.02,18.53,24.173,16000,1
32.14,25.4,27.123,30000,1
35.93,22.22,16.356,19000,1
24.94,19.49,12.281,12000,1
25.18,15.77,18.304,6000,1
23.52,16.55,9.546,6876,1
30.93,22.93,10.135,15300,1
31.92,22.68,15.621,12000,1
30.62,22.39,16.92,23000,1
26.49,20.15,13.294,8000,1
27.66,19.11,19.921,5000,1
21.98,12.35,11.62,9220,1
22.91,11.92,10.366,37700,1
25.48,13.1,13.628,56000,2
28.4,18.49,12.032,7968,1
27.01,18.46,22.856,35000,1
24.08,13.29,19.788,3000,1
25.82,21.16,10.665,31000,1
45.27,27.36,23.629,21000,1
32.38,21.57,32.99,52000,2
25.91,18.78,14.449,50000,2
38.96,25.71,19.365,23000,1
27.28,15.45,19.023,12000,1
40.75,43.53,24.929,38000,1
29.43,16.58,22.307,21000,1
24.34,25.09,15.8,42000,2
34.4,24.77,28.086,65000,2
26.71,20.88,9.198,13500,1
31.26,20.26,14.025,1200,1
28.93,16.75,18.41,20000,1
24.82,22.18,20.934,30000,1
32.83,20.77,24.218,62000,2
43.23,31.28,15.318,23000,1
31.14,22.06,23.18,150000,3
31.4,17.3,19.572,150000,3
36.67,24.51,34.08,80000,3
39.78,22.3,18.528,40000,2
32.94,20.42,19.265,100000,3
32.09,27.15,29.683,90000,3
38.36,26.48,23.737,68000,2
40.95,31.85,27.779,150000,3
37.75,27.47,26.084,75000,3
40.18,31.85,28.839,150000,3
52,43.08,36.365,130000,3
32.89,29.5,30.1,70000,3
41.35,36.13,24.711,130000,3
42.01,30.48,27.636,55000,2
49.54,37.92,35.463,44000,2
33.63,27.05,18.477,85000,3
32.49,19.61,17.875,31000,1
38.71,26.09,25.85,90000,3
26.87,22,29.598,100000,3
41.44,40.89,23.402,95000,3
33.32,20.54,23.21,150000,3
29.87,20.7,23.046,120000,3
59.35,46.09,37.704,150000,3
22.42,21.59,16.808,32000,1
46.13,27.62,29.267,98000,3
33.24,26.82,18.832,18000,1
39.36,30.65,18.779,20000,1
33.04,36.16,29.763,48000,2
34.37,34.88,28.64,45000,2
28.72,25.09,14.729,80000,3
32.7,24.05,20.92,75000,3
34.71,29.73,24.986,35000,1
39.17,27.81,32.1,89000,3
32.78,20.93,21.614,40000,2
29.53,17.79,13.031,58000,2
35.55,24.34,14.657,57000,2
38.42,33.33,41.14,60000,2
32.82,28.46,24.363,100000,3
42.86,35.47,24.265,85000,3
39.21,37.74,29.687,22000,1
32.61,24.26,18.897,27000,1
35.22,28.08,33.233,30000,1
48.63,31.7,25.51,65000,2
45.98,43.01,19.697,18000,1
31.31,19.63,16.322,40000,2
33.87,26.86,21.209,40000,2
30.63,18.7,18.651,18000,1
31.61,29.8,19.715,50000,2
24.08,14.78,14.581,75000,3
34.73,24.98,18.575,71000,3
35.83,23.63,17.91,55000,2
28.06,23.94,15.942,7000,1
48.4,44.92,29.374,9000,1
33.43,21.6,25.807,36000,1
42.36,19.25,22.659,71000,3
25.64,19.75,17.236,32000,1
32.07,83.42,22.276,50000,2
27.83,27.94,15.613,10000,1
25.56,21.73,24.174,45000,2
26.18,17.11,10.695,19000,1
32.99,33.34,27.939,56000,2
31.85,18.65,23.87,45000,2
24.81,17.03,11.545,3600,1
40.14,40.47,26.262,39000,1
36.97,41.93,34.113,35000,1
25.63,14.67,14.467,15000,1
25.35,19.4,17.097,13262,1
35.2,35.49,33.444,21000,1
33.73,25.41,24.032,6000,1
21.9,20.35,18.761,30000,1
30.54,18.53,19.811,12000,1
24.11,16.27,18.134,40000,2
32.96,20.89,25.195,25000,1
29.26,26.93,37.027,31000,1
21.85,20.5,19.286,39000,1
33.38,17.87,15.732,65000,2
25.67,22.21,22.188,35000,1
34.47,24.33,28.597,50000,2
36.17,26.24,24.878,63000,2
33.04,20.1,25.709,40000,2
25.23,17.27,18.352,12000,1
45.5,26.49,11.871,24000,1
24.13,16.34,12.533,15000,1
25.63,14.35,14.776,30000,1
32.89,20.12,14.88,30000,1
26.21,15.27,22.299,36000,1
27.16,19.23,17.19,24000,1
28.98,31.53,17.881,39000,1
32.11,18.45,20.427,13266,1
33.84,25.5,14.404,55000,2
35.24,20.54,14.858,52000,2
36.44,22.1,12.747,55000,2
25.35,16.51,17.466,45000,2
24.99,17.59,13.854,12000,1
35.98,34.12,21.509,35000,1
24.7,10.65,11.285,25000,1
33.23,30.16,21.639,27000,1
45.43,49.11,18.38,34000,1
22.66,16.94,12.108,5000,1
27.57,16.58,16.622,14000,1
31.13,21.89,13.103,7300,1
39.44,22.84,25.758,70000,3
35.22,21.49,13.001,32000,1
31.14,22.82,10.342,21000,1
27.4,26.75,21.712,20000,1
26.11,16.11,15.018,3324,1
37.1,24.56,25.275,2000,1
26.18,20.2,16.054,30000,1
43.61,25.93,21.875,38000,1
26.95,17.79,16.545,14400,1
28.77,25.38,20.893,100000,3
26.92,16.65,12.182,24000,1
25.28,18.51,15.647,5000,1
32.54,22.44,13.203,15000,1
27.07,23.46,19.859,20000,1
25.78,19.26,11.202,12000,1
29.07,15.84,19.006,9000,1
26.93,17.39,19.486,23000,1
25.62,15.83,9.953,16000,1
27.75,17.33,16.059,15000,1
33.75,26.24,17.748,46000,2
30.91,25.71,16.8,15000,1
32.23,23.6,17.155,27000,1
27.86,14.54,13.357,20000,1
31.48,24.16,15.787,20000,1
29.2,23.56,23.621,20000,1
37.8,18.81,11.764,6600,1
37.47,23.26,22.348,33000,1
32.06,27.86,18.418,50000,2
37.52,26.28,25.652,70000,3
41.46,27.42,31.452,13000,1
36.85,23.02,15.863,80000,3
35.57,25.73,24.848,50000,2
37.76,28.09,17.459,85000,3
49.46,35.07,27.913,52000,2
50.12,40.23,31.606,45000,2
42.97,39.13,37.236,45000,2
25.76,22.4,16.78,70000,3
43.46,29.87,23.722,84000,3
43.05,41.57,17.474,30000,1
40.01,36.92,23.184,70000,3
45.77,44.28,24.669,52000,2
40.83,28.72,27.809,65000,2
31.41,21.14,23.634,46000,2
45.15,29.25,15.128,24000,1
47.82,33.53,23.183,60000,2
78.86,71.01,32.066,54000,2
25.18,19.03,10.049,1000,1
69.2,33.74,28.183,46000,2
33.26,17.39,11.94,37000,1
24.82,13.96,19.237,1000,1
34.49,23.11,14.69,60000,2
51.83,30.78,24.376,80000,3
40.22,25.83,22.536,54000,2
42.88,28.11,14.215,20000,1
39.64,25.12,22.014,20000,1
36.23,22.68,20.292,45000,2
40.59,32.84,25.069,150000,3
44.44,35.56,31.139,150000,3
42.24,31.99,24.917,45000,2
45.63,32.85,32.599,90000,3
39.91,32.76,37.744,70000,3
51.47,41.46,34.714,150000,3
35.83,26.06,22.672,60000,2
47.23,30.31,29.351,100000,3
54.78,47.49,39.237,100000,3
35.42,24.66,30.171,150000,3
40.47,23.15,38.089,150000,3
38.34,40.1,30.214,150000,3
65.76,40.76,30.324,150000,3
32.8,22.44,16.295,150000,3
49.83,42.47,26.937,150000,3
37.78,29.38,20.494,120000,3
49.86,39.4,38.621,150000,3
43.16,29.98,19.617,23000,1
32.65,17.74,16.777,14000,1
32.43,21.36,13.446,4920,1
31.6,25.92,12.803,15000,1
39.38,23.93,22.278,15000,1
37.09,26.49,17.824,15000,1
26.13,17.7,11.59,13500,1
34.6,21.48,19.128,50000,2
33.09,24.2,18.945,18000,1
29.4,22.05,11.212,10000,1
42.6,28.59,27.124,16000,1
21.59,16.01,9.949,24000,1
32.99,18.86,12.371,20000,1
37.28,27.63,19.317,22000,1
32.81,22.41,10.159,12000,1
25.35,18.23,11.462,25000,1
28.75,22.09,13.189,2280,1
25.76,14.65,15.145,2109,1
25.61,14.48,14.035,30000,1
31.08,19.95,10.799,40000,2
34.7,23.57,15.035,12000,1
43.4,34.49,20.448,11000,1
44.79,22.53,21.15,60000,2
32.23,19.93,8.181,10000,1
34.41,22.1,13.412,36000,1
29.27,19.74,11.426,26000,1
38.41,24.97,16.986,30000,1
25.01,16.97,17.494,25000,1
32.25,19.8,14.931,40000,2
28.87,14.34,18.563,1000,1
25.33,19.74,12.53,8640,1
25.07,13.02,9.149,12000,1
29.19,16.9,12.666,12000,1
32.94,24.94,16.259,25000,1
22.74,11.22,7.889,20000,1
23.4,15.48,9.491,8500,1
34.96,28.9,13.199,6000,1
25.88,14.77,11.893,7500,1
35.66,22.36,24.314,13000,1
36.05,25.65,18.626,25000,1
37.53,28.68,29.958,20000,1
33.61,23.57,15.502,7000,1
26.3,15.69,13.603,4000,1
33.08,19.35,8.997,10000,1
26.95,18.22,13.197,25000,1
29.17,25.8,17.089,15000,1
47.35,29.43,25.561,33000,1
38.41,22.65,19.902,19000,1
104.87,88.66,24.751,96000,3
47.03,46.9,30.501,55000,2
38.82,26.36,17.411,13200,1
48.14,38.42,31.658,25000,1
42.73,27.7,23.319,34000,1
49.21,37.8,25.345,48000,2
33.95,26.12,15.289,45000,2
34.39,17.1,12.074,90000,3
34.96,24.13,23.656,36000,1
30.75,30.07,24.85,17000,1
23.67,13.2,12.249,5600,1
30.74,23.38,15.775,14400,1
31.73,24.27,16.446,18000,1
24.6,18.02,15.944,50000,2
27.24,20.52,17.903,11000,1
23.18,12.39,8.425,3600,1
31.5,22.18,15.515,7200,1
32.88,21.26,8.177,11000,1
35.85,27.63,15.695,11000,1
33.78,21.18,15.715,26000,1
68.7,55.86,22.774,23000,1
35.7,22.97,19.557,15000,1
39.48,26.27,19.948,45000,2
28.73,19.62,16.521,7200,1
24.32,15.72,8.041,4800,1
27.55,22.02,15.621,35000,1
28.45,25.12,24.02,24000,1
37.63,23.52,16.792,13000,1
39.18,28.54,31.74,70000,3
43.98,52.4,26.188,70,1
38.96,31.07,29.944,42000,2
41.2,39.93,37.554,100000,3
33.52,26.02,29.237,80000,3
34.9,24.48,26.46,70000,3
35.31,40.67,27.715,53000,2
31.1,22.18,13.427,40000,2
31.53,21.59,26.201,12000,1
55.16,55.52,36.497,150000,3
39.59,37.44,24.777,4000,1
40.85,28.77,35.917,100000,3
43.29,36.65,24.729,10000,1
33.46,17.31,16.819,5000,1
27.18,23.75,13.747,24000,1
39.57,38.32,17.408,40000,2
45.32,36.69,22.04,39000,1
37.41,25.41,25.125,58000,2
40.07,62.11,38.206,80000,3
43.63,32.54,26.073,90000,3
53.05,29.99,23.478,40000,2
32.14,27.2,23.905,72000,3
33.03,30.25,25.391,70000,3
45.99,57.38,31.86,85000,3
40.83,54.29,24.95,35000,1
40.85,41.04,25.665,85000,3
28.42,25.15,12.108,42000,2
25.88,24.25,14.451,85000,3
48.11,35.04,26.487,70000,3
23.85,20.44,29.666,24000,1
28.48,22.63,17.816,85000,3
47.09,41.54,37.885,65000,2
34.06,25.35,31.126,80000,3
44.44,26.88,28.411,80000,3
23.82,17.25,14.75,48000,2
35.53,26.02,28.207,150000,3
33.56,38.69,32.079,100000,3
46.23,37.66,25.07,40000,2
61.53,34.89,28.156,50000,2
30.47,33.06,29.619,150000,3
37.55,35.52,25.655,80000,3
26.39,27.02,28.539,150000,3
31.61,32.91,29.956,45000,2
46.37,40.6,33.419,100000,3
36.68,32.59,36.391,60000,2
39.5,26.43,24.911,70000,3
37.52,38.16,29.719,100000,3
43.53,41.56,19.455,45000,2
48.78,41.92,38.803,120000,3
39.04,53.99,34.403,120000,3
39.01,27.16,28.046,87000,3
47.82,35.49,21.185,100000,3
38.83,28.57,36.697,65000,2
56.55,57.36,34.089,50000,2
57.2,64.77,37.625,60000,2
33.23,23.89,17.716,40000,2
67.71,33.99,32.175,75000,3
43.4,26.94,25.189,100000,3
26.92,21.75,23.628,55000,2
48.21,41,33.319,40000,2
40.25,33.28,30.153,150000,3
46.25,65.31,39.571,65000,2
42.39,38.22,20.07,11000,1
46.42,43.63,23.927,45000,2
46.18,31.53,29.514,45000,2
32.03,28.49,23.985,60000,2
64.23,55.5,25.268,27800,1
42.5,34.97,22.201,100000,3
24.02,19.69,15.861,1200,1
44.08,40.13,21.809,25000,1
27.09,15.68,16.522,14200,1
40.35,29.93,17.834,43000,2
34.82,36.64,18.675,100000,3
43.27,41.7,26.119,120000,3
36.32,33.63,29.494,50000,2
46.37,34.29,25.409,40000,2
26.62,19.34,33.238,38000,1
31.9,28.24,24.057,120000,3
36.46,34.09,17.729,100000,3
30.76,24.49,25.797,41000,2
44.99,39.67,32.511,50000,2
42.9,37.25,31.162,75000,3
31.11,22.4,22.264,48000,2
47.12,45.01,31.751,75000,3
26.9,16.71,12.275,45000,2
34.05,25.32,21.601,20000,1
27.51,20.55,21.7,50000,2
30.51,22.47,11.035,42000,2
38.38,21.58,17.492,50000,2
33.25,33.59,28.218,25000,1
25.82,18.26,9.971,25000,1
34.28,25.93,23.809,13000,1
31.93,16.91,15.556,36000,1
37.1,23.09,13.066,12000,1
26.19,17.75,12.537,40000,2
38.84,31.4,22.022,40000,2
32.54,31.22,24.011,38000,1
31.8,23.99,22.39,28000,1
34,29.33,25.979,20000,1
29.4,28.33,21.132,35000,1
49.64,44.57,21.968,38000,1
46.76,39.62,27.891,60000,2
23.5,18.32,13.709,14000,1
27.05,15.89,12.758,73000,3
32.99,22.67,24.605,36000,1
32.5,26.27,20.912,25000,1
42.82,38.31,28.305,35000,1
33.37,22.21,20.178,8000,1
25.26,15.5,13.228,18000,1
26.29,21.05,11.361,8000,1
44.81,45,31.091,80000,3
31.13,18.77,19.048,21000,1
26.05,17.28,14.954,15000,1
25.74,17.88,16.374,32000,1
24.03,16.92,20.489,62000,2
28.83,24.54,23.303,5000,1
24.22,19.45,17.694,10800,1
21.07,14.53,8.749,10000,1
25.73,15.25,16.355,18000,1
26.1,23.18,11.983,85000,3
27.78,22.91,15.295,13000,1
27.14,21.08,20.627,32000,1
34.93,36.7,25.916,15000,1
30.01,25.03,18.315,70000,3
33.5,27.54,21.99,60000,2
32.58,20.66,25.35,15000,1
26.62,21.46,19.359,40000,2
25.51,19.2,14.742,3000,1
40.19,31.02,23.515,60000,2
34.63,38.99,38.218,24000,1
34.84,28.84,23.703,42000,2
47.64,34.07,20.707,28000,1
24.95,10.9,10.038,75000,3
31.88,29.21,35.783,1400,1
44.01,32.08,22.64,22000,1
34.57,21.76,15.7,50000,2
30.16,19.67,15.281,24000,1
30.98,19.58,14.895,25000,1
35.53,24.31,14.245,33000,1
27.4,18.81,15.938,40000,2
46.22,36.62,31.038,38000,1
33.51,21.38,16.559,13000,1
32.46,22.85,16.833,21600,1
28.84,30.73,25.461,25000,1
41.39,22.22,20.163,30000,1
44.67,27.1,14.022,30000,1
41.72,25.23,23.643,32000,1
26.8,17.64,17.704,60000,2
44.49,42.13,18.052,7340,1
33.45,32.87,27.488,70000,3
33.47,28.2,27.851,40000,2
26.28,25.65,16.471,59000,2
45.23,37.21,30.844,29000,1
30.95,19.93,10.905,12000,1
34.91,31.96,21.696,50000,2
24.35,17.51,20.103,55000,2
42.53,22.17,25.618,51000,2
45.38,44.73,24.248,23000,1
31.19,24.47,12.339,27000,1
27.96,21.61,17.581,48000,2
39.53,32.55,27.998,75000,3
28.42,16.37,9.686,15000,1
33.15,20.89,7.912,3024,1
30.11,18.95,17.04,29000,1
35.81,27.76,15.53,4800,1
34.41,23.31,27.889,41000,2
32.85,20.33,13.577,15000,1
24.76,18.82,21.496,13928,1
32.62,25.92,15.894,25000,1
33.05,22.69,13.187,18000,1
35.52,23.97,18.008,62000,2
39.36,24.94,28.736,29000,1
34.68,31.61,31.301,12000,1
26.91,16.74,7.447,3324,1
27.63,24.55,21.822,32000,1
30.22,25.58,9.215,25000,1
32.06,19.05,12.811,16000,1
34.7,23.69,18.874,15000,1
37.78,22.5,19.188,15000,1
26.54,19.69,19.632,35000,1
37.56,34.9,29.692,30000,1
26.28,15.08,8.765,60000,2
30.53,24.1,15.683,18000,1
30.23,24.08,25.573,30000,1
31.59,21.16,16.592,15000,1
26.24,18.58,14.312,21000,1
29.55,18.62,18.103,63000,2
26.77,23.2,24.799,50000,2
40.92,27.97,20.433,51961,2
44.92,32.47,29.89,45000,2
33.49,17.82,13.441,6000,1
34.43,30.96,24.606,45000,2
33.17,24.81,26.506,60000,2
36.22,30.01,17.508,45000,2
28.23,18.32,18.78,30000,1
35.22,27.89,20.927,17000,1
34.09,27.44,27.315,70000,3
27.18,21.01,17.009,12000,1
32.54,30.97,21.762,16000,1
27.27,15.81,16.077,28000,1
26.24,19.84,11.131,80000,3
31.53,21.09,23.303,60000,2
32.15,39.39,18.344,60000,2
25.72,19.51,11.686,9600,1
45.38,43.28,26.541,50000,2
29.39,23.85,26.236,48000,2
31.54,17.99,20.843,28000,1
32.73,22.92,24.745,50000,2
27.28,22.24,22.854,26000,1
33.6,24.58,29.426,19000,1
36.23,20.61,32.389,10000,1
22.88,18.42,9.021,30000,1
51.02,35.95,33.218,60000,2
26.74,21.31,17.956,40000,2
33.44,32.04,17.363,40000,2
28.95,25.53,20.461,35000,1
33.49,29.17,25.473,37000,1
29.49,29.95,25.207,15000,1
117.41,33.86,32.062,60000,2
38.24,23.06,27.232,36000,1
24.13,18.37,11.282,13000,1
30.34,19.13,13.173,25000,1
27.17,20.87,20.241,36000,1
30.87,22.6,16.354,47000,2
31.31,21.64,17.854,45000,2
26.06,21.23,14.91,14000,1
25.89,20.66,19.217,63000,2
35.51,30.96,27.924,38000,1
34.19,30.9,14.103,9000,1
39.24,41.58,32.837,22000,1
